5,How political squabbles snowball,It's become commonplace to argue that Blair and Brown are like squabbling school kids and that they (and their supporters) need to grow up and stop bickering.,bbc
5,Scots smoking ban details set out,Smoke-free areas will save lives and improve Scotland's health First Minister Jack McConnell has insisted.,bbc
5,Fox attacks Blair's Tory 'lies',Tony Blair lied when he took the UK to war so has no qualms about lying in the election campaign say the Tories.,bbc
5,'EU referendum could cost £80m',It could cost £80m to run a UK referendum on the European constitution ministers have revealed.,bbc
5,Boris opposes mayor apology,Ken Livingstone should "stick to his guns" and not apologise for his "Nazi" comment to a Jewish reporter Tory MP Boris Johnson has insisted.,bbc
5,Election 'could be terror target',Terrorists might try to target the UK in the run-up to the election London's most senior police officer has said.,bbc
5,Green fear for transport ballot,The Green Party is concerned thousands of residents may not be able to vote in Edinburgh's transport referendum.,bbc
5,Lib Dems target first-time buyers,The Liberal Democrats have unveiled plans to build 100000 new "affordable" homes on publicly owned land.,bbc
5,Council tax rise 'reasonable',Welsh councils should set their taxes at "reasonable levels" after being given an average funding increase of 6% says the assembly government.,bbc
5,Lib Dems stress Budget trust gap,Public trust in the handling of the economy can only be restored if Gordon Brown opens up his books for unbiased inspection say the Lib Dems.,bbc
5,New 'yob' targets to be unveiled,Fifty new areas getting special help to fight anti-social behaviour in England and Wales will be named on Thursday.,bbc
5,Defection timed to hit tax pledge,With impeccable and precisely-calculated timing Tory defector Robert Jackson and his new Labour bosses have attempted to overshadow Michael Howard's latest announcement on taxation and spending.,bbc
5,Sport betting rules in spotlight,A group of MPs and peers has called for a tightening of regulations controlling betting on sport.,bbc
5,England children's tsar appointed,The first children's commissioner for England has been appointed.,bbc
5,Lords wrong on detainees - Straw,Jack Straw has attacked the decision by Britain's highest court that detaining foreign terrorist suspects without trial breaks human rights laws.,bbc
5,Probe launched on Ken Nazi jibe,An investigation by the Standards Board is under way following allegations that Ken Livingstone has brought his office into disrepute.,bbc
5,Boateng to step down at election,Paul Boateng Chief Secretary to the Treasury is to step down as a Labour MP at the forthcoming general election.,bbc
5,Choose hope over fear - Kennedy,Voters will have a clear choice between the politics of fear and the politics of hope in the next general election said Charles Kennedy.,bbc
5,MSPs hear renewed climate warning,Climate change could be completely out of control within several decades the Scottish Environment Protection Agency is warning a committee of MSPs.,bbc
5,UK's 'useless' quangos under fire,The UK has 529 quangos financed with billions of pounds of taxpayers' cash - many of which are useless or duplicate each other's efforts a report claims.,bbc
5,UK rebate 'unjustified' - Chirac,French president Jacques Chirac has called the UK's £3bn rebate from the European Union "unjustified".,bbc
5,Tories plan migrant health checks,Non-European Union citizens wanting to work in the UK will have to undergo tests for Tuberculosis and HIV under plans unveiled by the Conservatives.,bbc
5,Labour's four little words,Labour has unveiled the four little words that will form the heart of its general election campaign which for those just returned from the planet Galifray is "looming".,bbc
5,US casino 'tricks' face ban in UK,Controversial new UK casinos will be banned from using American tricks of the trade to ensure they are "socially responsible" it has been suggested.,bbc
5,CSA chief who 'quit' still in job,The head of the "failing" Child Support Agency widely reported to have resigned three months ago is still at the helm of the troubled organisation.,bbc
5,Howard pitches for UK ethnic vote,Michael Howard is to make a pitch for Britain's ethnic vote urging people who feel "taken for granted" by Tony Blair to vote Conservative.,bbc
5,Brown names 16 March for Budget,Chancellor Gordon Brown will deliver his Budget to the House of Commons on 16 March the Treasury has announced.,bbc
5,Labour MP praises Tory campaign,The Conservatives have been "a lot smarter" in the way they have conducted the general election campaign a Labour backbencher has said.,bbc
5,UK needs tax cuts Tories insist,A major change of direction is needed in Britain if it is to prosper the shadow chancellor said as the Tory Party spring conference began.,bbc
5,Howard taunts Blair over splits,Tony Blair's feud with Gordon Brown is damaging the way the UK is governed Tory leader Michael Howard has claimed in a heated prime minister's questions.,bbc
5,E-University 'disgraceful waste',A failed government scheme to offer UK university courses online has been branded a "disgraceful waste" by MPs.,bbc
5,Straw backs ending China embargo,UK Foreign Secretary Jack Straw has defended plans to end the European Union's arms embargo on China despite opposition from the US and Japan.,bbc
5,Gurkhas to help tsunami victims,Britain has offered to send a company of 120 Gurkhas to assist with the tsunami relief effort in Indonesia Downing Street said.,bbc
5,BNP leader Nick Griffin arrested,The leader of the British National Party has been arrested as part of a police inquiry following the screening of a BBC documentary.,bbc
5,Terror powers expose 'tyranny',The Lord Chancellor has defended government plans to introduce control orders to keep foreign and British terrorist suspects under house arrest where there isn't enough evidence to put them on trial.,bbc
5,MPs issued with Blackberry threat,MPs will be thrown out of the Commons if they use Blackberries in the chamber Speaker Michael Martin has ruled.,bbc
5,Wales 'must learn health lessons',The new health minister for Wales says there are lessons to learn from England in tackling waiting lists.,bbc
5,Blair joins school sailing trip,The prime minister has donned a life jacket and joined school children in a sailing dinghy as he sought to sell his party's education policies.,bbc
5,Labour battle plan 'hides Blair',The Tories have accused Tony Blair of being "terrified" of scrutiny after Labour unveiled details of how it will fight the next general election.,bbc
5,Kennedy criticises 'unfair' taxes,Gordon Brown has failed to tackle the "fundamental unfairness" in the tax system in his ninth Budget Charles Kennedy has said.,bbc
5,Schools to take part in mock poll,Record numbers of schools across the UK are to take part in a mock general election backed by the government.,bbc
5,Kilroy launches 'Veritas' party,Ex-BBC chat show host and East Midlands MEP Robert Kilroy-Silk said he wanted to "change the face of British politics" as he launched his new party. Mr Kilroy-Silk who recently quit the UK Independence Party said "our country" was being "stolen from us" by mass immigration. He told a London news conference that Veritas - Latin for "truth" - would avoid the old parties' "lies and spin". UKIP leader Roger Knapman says he is glad to see the back of Mr Kilroy-Silk.,bbc
5,Blair moves to woo Jewish voters,Tony Blair has pledged to "never ever ever" attack Tory leader Michael Howard over his Jewish beliefs.,bbc
5,Brown names 16 March for Budget,Chancellor Gordon Brown will deliver his Budget to the House of Commons on 16 March the Treasury has announced.,bbc
5,Campaign 'cold calls' questioned,Labour and the Conservatives are still telephoning the millions of people who have signed up to make sure they do not get marketing "cold calls".,bbc
